SITE_NO,SITE_ID,BU,SITE_NAME,REG,VP_DISTRICT,SITE_FULLNAME,YearMonth,RFID,SALE_TARGET,CLUSTER,LAT,LNG,CHANNEL
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202601,20260115045,38210.59972,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202601,20260115045,479832.3786,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202602,20260215045,43399.33975,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202602,20260215045,451844.3162,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202603,20260315045,44735.70131,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202603,20260315045,474470.8819,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202604,20260415045,40083.39601,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202604,20260415045,520476.0047,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202605,20260515045,45482.99533,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202605,20260515045,487950.9846,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202606,20260615045,47027.50677,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202606,20260615045,454756.8053,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202607,20260715045,46150.00008,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202607,20260715045,551455.2362,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202608,20260815045,44620.8627,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202608,20260815045,557619.4038,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202609,20260915045,41676.06858,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202609,20260915045,565121.7005,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202610,20261015045,41294.98232,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202610,20261015045,565756.248,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202611,20261115045,44239.11744,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202611,20261115045,558629.2802,,,,B2B
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202612,20261215045,44753.91102,,,,PJS
15045,15045,BMK,Phuwiang,,,15045-Phuwiang,202612,20261215045,567089.5317,,,,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202401,20240115046,2249660.967,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202402,20240215046,2509505.813,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202403,20240315046,2582383.756,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202404,20240415046,2483324.806,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202405,20240515046,2814276.473,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202406,20240615046,2694688.645,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202407,20240715046,2768224.576,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202408,20240815046,2634384.447,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202409,20240915046,2537191.725,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202410,20241015046,2877280.046,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202411,20241115046,2988947.764,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202412,20241215046,3286800.722,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202501,20250115046,356103.6734,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202502,20250215046,411880.5042,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202503,20250315046,431070.3948,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202504,20250415046,418014.2776,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202505,20250515046,496906.7537,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202506,20250615046,576081.1748,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202507,20250715046,574493.9897,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202508,20250815046,522432.2522,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202509,20250915046,560450.629,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202510,20251015046,563130.806,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202511,20251115046,607192.8026,BMK,18.0744445,103.4497851,B2B
15046,15046,MARKET,Sophisai,NE1,NE1,15046-Sophisai,202512,20251215046,619523.6256,BMK,18.0744445,103.4497851,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202601,20260115046,32128.34583,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202601,20260115046,118761.449,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202602,20260215046,36491.15708,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202602,20260215046,111834.2323,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202603,20260315046,37614.80043,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202603,20260315046,117434.4457,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202604,20260415046,33703.03577,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202604,20260415046,128820.9951,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202605,20260515046,38243.14233,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202605,20260515046,120770.8536,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202606,20260615046,39541.80285,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202606,20260615046,112555.0912,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202607,20260715046,38803.97517,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202607,20260715046,136488.5444,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202608,20260815046,37518.2415,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202608,20260815046,138014.2136,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202609,20260915046,35042.19128,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202609,20260915046,139871.0779,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202610,20261015046,34721.76524,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202610,20261015046,140028.1323,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202611,20261115046,37197.26135,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202611,20261115046,138264.1641,,,,B2B
15046,15046,BMK,Sophisai,,,15046-Sophisai,202612,20261215046,37630.11157,,,,PJS
15046,15046,BMK,Sophisai,,,15046-Sophisai,202612,20261215046,140358.1281,,,,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202401,20240115047,966274.7346,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202402,20240215047,1077883.334,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202403,20240315047,1109185.88,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202404,20240415047,1066638.064,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202405,20240515047,1208788.476,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202406,20240615047,1157423.093,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202407,20240715047,1189008.258,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202408,20240815047,1131521.225,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202409,20240915047,1089774.991,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202410,20241015047,1235849.781,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202411,20241115047,1283813.317,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202412,20241215047,1411747.166,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202501,20250115047,960379.9589,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202502,20250215047,1110805.114,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202503,20250315047,1162558.544,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202504,20250415047,1127347.356,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202505,20250515047,1340113.353,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202506,20250615047,1553639.73,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202507,20250715047,1549359.233,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202508,20250815047,1408953.354,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202509,20250915047,1511485.537,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202510,20251015047,1518713.736,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202511,20251115047,1637545.025,BMK,15.2173433,100.6637683,B2B
15047,15047,MARKET,Nongmoung,C&W,Wichian  Nasungnoen,15047-Nongmoung,202512,20251215047,1670800.159,BMK,15.2173433,100.6637683,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202601,20260115047,34409.10191,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202601,20260115047,3066819.986,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202602,20260215047,39081.62435,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202602,20260215047,2887935.957,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202603,20260315047,40285.03391,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202603,20260315047,3032552.3,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202604,20260415047,36095.57736,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202604,20260415047,3326591.295,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202605,20260515047,40957.98111,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202605,20260515047,3118709.572,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202606,20260615047,42348.83213,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202606,20260615047,2906550.958,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202607,20260715047,41558.62686,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202607,20260715047,3524593.203,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202608,20260815047,40181.62037,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202608,20260815047,3563991.111,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202609,20260915047,37529.79806,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202609,20260915047,3611941.593,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202610,20261015047,37186.62532,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202610,20261015047,3615997.265,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202611,20261115047,39837.85419,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202611,20261115047,3570445.676,,,,B2B
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202612,20261215047,40301.43197,,,,PJS
15047,15047,BMK,Nongmoung,,,15047-Nongmoung,202612,20261215047,3624518.868,,,,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202401,20240115048,948580.9337,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202402,20240215048,1058145.829,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202403,20240315048,1141216.871,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202404,20240415048,1097440.387,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202405,20240515048,1243695.889,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202406,20240615048,1190847.333,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202407,20240715048,1223344.506,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202408,20240815048,1164197.4,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202409,20240915048,1121245.178,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202410,20241015048,1271539.026,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202411,20241115048,1320887.424,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202412,20241215048,1452515.904,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202501,20250115048,706496.3657,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202502,20250215048,817155.5112,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202503,20250315048,855227.5364,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202504,20250415048,829324.6883,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202505,20250515048,985844.4094,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202506,20250615048,1142923.499,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202507,20250715048,1139774.583,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202508,20250815048,1036486.043,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202509,20250915048,1111913.081,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202510,20251015048,1117230.452,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202511,20251115048,1204647.804,BMK,15.3517182,102.7490088,B2B
15048,15048,MARKET,Chumphuang,NE2,Pajaob Wongpakdee,15048-Chumphuang,202512,20251215048,1229111.696,BMK,15.3517182,102.7490088,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202601,20260115048,505.0422898,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202601,20260115048,424984.7549,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202602,20260215048,573.623604,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202602,20260215048,400195.8903,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202603,20260315048,591.2867422,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202603,20260315048,420236.1083,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202604,20260415048,529.7956654,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202604,20260415048,460982.5788,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202605,20260515048,601.1639774,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202605,20260515048,432175.3572,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202606,20260615048,621.5783022,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202606,20260615048,402775.4651,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202607,20260715048,609.9800025,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202607,20260715048,488420.7045,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202608,20260815048,589.7688818,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202608,20260815048,493880.2719,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202609,20260915048,550.846552,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202609,20260915048,500525.0127,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202610,20261015048,545.8096073,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202610,20261015048,501087.0277,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202611,20261115048,584.7232268,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202611,20261115048,494774.7136,,,,B2B
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202612,20261215048,591.527426,,,,PJS
15048,15048,BMK,Chumphuang,,,15048-Chumphuang,202612,20261215048,502267.9093,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202401,20240115049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202402,20240215049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202403,20240315049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202404,20240415049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202405,20240515049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202406,20240615049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202407,20240715049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202408,20240815049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202409,20240915049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202410,20241015049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202411,20241115049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202412,20241215049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202501,20250115049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202502,20250215049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202503,20250315049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202504,20250415049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202505,20250515049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202506,20250615049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202507,20250715049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202508,20250815049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202509,20250915049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202510,20251015049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202511,20251115049,,,,,B2B
15049,15049,MARKET,Bamnetnarong,NE2,Pajaob Wongpakdee,,202512,20251215049,,,,,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202401,20240115050,1943974.078,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202402,20240215050,2168510.865,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202403,20240315050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202404,20240415050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202405,20240515050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202406,20240615050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202407,20240715050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202408,20240815050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202409,20240915050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202410,20241015050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202411,20241115050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202412,20241215050,,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202501,20250115050,566089.8073,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202502,20250215050,654756.9504,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202503,20250315050,685262.6776,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202504,20250415050,664507.6688,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202505,20250515050,789921.2208,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202506,20250615050,915782.9744,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202507,20250715050,913259.8628,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202508,20250815050,830498.5179,BMK,13.7335865,100.2984099,B2B
15050,15050,MARKET,Phutthamothon Sai 5,BKK1,Suchin Thawinwisan ,15050-Phutthamothon Sai 5,202509,20250915050,890935.4559,BMK,13.7335865,100.2984099,B2B
